Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
132,133801,0,0,0,2992368,12884901888,0,0
132,133801,1,4421296,67904512,1201936,8178892800,100663296,0
133,133809,0,0,0,54464,5085593600,0,0
133,133809,1,849709,1241600,1993536,8178892800,3038773248,0
133,133801,0,0,0,2986384,12884901888,0,0
133,133801,1,4455572,68451152,1207920,8180989952,102760448,0
134,133809,0,0,0,51200,5154799616,0,0
134,133809,1,854532,1258496,1996800,8178892800,3040870400,0
134,133801,0,0,0,2986880,12884901888,0,0
134,133801,1,4507832,69268448,1207424,8180989952,104857600,0
135,133809,0,0,0,55232,5324668928,0,0
135,133809,1,866577,1299968,1992768,8180989952,3045064704,0
135,133801,0,0,0,2987568,12884901888,0,0
135,133801,1,4549896,69873696,1206736,8178892800,106954752,0
136,133809,0,0,0,51200,5452595200,0,0
136,133809,1,874218,1331200,1996800,8178892800,3047161856,0
136,133801,0,0,0,3020128,12884901888,0,0
136,133801,1,4586791,70447664,1174176,8180989952,111149056,0
137,133809,0,0,0,51200,5679087616,0,0
137,133809,1,889943,1386496,1996800,8178892800,3051356160,0
137,133801,0,0,0,3000176,12884901888,0,0
137,133801,1,4635172,71152496,1194128,8180989952,115343360,0
138,133809,0,0,0,51200,5905580032,0,0
